Season,Date,Referee,HomeTeam,AwayTeam,FullTime,HalfTime,HomeGoals,HomeGoalsHalftime,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,AwayGoals,AwayGoalsHalftime,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards
2010/11,2011-01-15,35,27,16,Draw,Draw,1,0,8,5,3,21,4,0,1,0,14,5,11,7,2,0
2010/11,2011-01-16,3,20,14,Draw,Draw,1,0,14,4,5,14,1,0,1,0,13,3,7,14,2,0
2010/11,2011-01-16,29,29,17,Draw,HomeWin,2,1,19,14,10,16,3,0,2,0,10,5,6,17,0,0
2010/11,2011-01-16,33,26,3,Draw,Draw,1,0,10,7,4,17,1,0,1,0,9,2,6,5,1,0
2010/11,2011-01-16,23,25,33,Draw,Draw,0,0,16,6,8,9,2,0,0,0,7,4,2,18,4,1
2010/11,2011-01-22,11,2,27,HomeWin,HomeWin,3,1,23,15,8,6,0,0,0,0,3,1,1,14,1,1
2010/11,2011-01-22,33,14,36,HomeWin,HomeWin,1,1,10,8,2,11,1,0,0,0,24,14,13,11,1,0
2010/11,2011-01-22,15,30,26,AwayWin,AwayWin,1,0,13,7,10,13,2,0,2,2,11,6,4,9,0,0
2010/11,2011-01-22,10,17,13,Draw,AwayWin,2,0,11,6,12,8,1,0,2,1,13,5,2,12,2,1
2010/11,2011-01-22,16,16,19,HomeWin,HomeWin,2,1,10,7,3,11,1,0,0,0,9,1,2,10,1,1
2010/11,2011-01-22,8,33,20,HomeWin,HomeWin,5,3,23,9,10,10,0,0,0,0,6,1,3,5,0,0
2010/11,2011-01-22,22,3,25,Draw,Draw,1,0,13,6,1,13,0,0,1,0,14,9,4,7,0,0
2010/11,2011-01-22,6,8,29,AwayWin,AwayWin,0,0,11,4,5,6,0,0,3,1,15,10,4,17,3,0
2010/11,2011-01-23,3,10,6,HomeWin,HomeWin,2,1,17,12,9,4,0,0,0,0,24,20,9,6,1,0
2010/11,2011-01-24,17,12,1,AwayWin,AwayWin,0,0,11,8,4,7,0,0,4,2,14,11,3,4,0,0
2010/11,2011-01-25,10,30,33,AwayWin,HomeWin,2,2,6,4,6,10,1,0,3,0,17,13,7,10,2,0
2010/11,2011-01-25,27,27,14,AwayWin,Draw,1,0,19,8,7,9,2,0,2,0,11,10,4,13,3,0
2010/11,2011-01-26,14,29,16,HomeWin,Draw,1,0,11,7,6,11,0,0,0,0,12,8,2,10,0,0
2010/11,2011-02-01,15,2,17,HomeWin,AwayWin,2,0,19,10,5,12,3,0,1,1,4,4,7,14,5,0
2010/11,2011-02-01,17,33,14,HomeWin,HomeWin,3,2,18,11,5,6,0,0,1,0,9,5,5,6,0,0
2010/11,2011-02-01,22,26,1,AwayWin,Draw,2,2,4,3,0,10,1,0,4,2,21,14,6,10,2,0
2010/11,2011-02-01,29,6,27,Draw,AwayWin,2,1,21,10,8,13,4,0,2,2,11,7,5,12,5,0
2010/11,2011-02-02,11,20,36,Draw,AwayWin,2,1,14,7,6,9,0,0,2,2,12,9,4,12,2,0
2010/11,2011-02-02,32,10,25,AwayWin,AwayWin,0,0,17,9,4,14,2,0,1,1,6,5,4,11,1,0
2010/11,2011-02-02,16,30,13,AwayWin,AwayWin,1,1,13,8,10,9,0,0,3,3,12,10,7,12,1,0
2010/11,2011-02-02,10,12,8,HomeWin,Draw,1,0,13,8,8,16,1,0,0,0,11,5,3,8,3,0
2010/11,2011-02-02,8,16,3,HomeWin,Draw,1,0,11,9,4,14,0,0,0,0,4,3,7,19,3,0
2010/11,2011-02-02,35,29,19,HomeWin,Draw,2,0,13,9,7,6,1,0,0,0,6,1,0,8,4,0
2010/11,2011-02-05,15,14,16,Draw,HomeWin,2,1,10,5,3,15,3,0,2,0,13,9,6,11,2,0
2010/11,2011-02-05,11,17,30,HomeWin,Draw,5,1,23,16,9,8,0,0,3,1,11,7,5,17,1,0
2010/11,2011-02-05,6,36,6,HomeWin,HomeWin,3,3,13,9,8,13,1,0,0,0,17,9,8,10,2,0
2010/11,2011-02-05,29,3,2,Draw,AwayWin,4,0,16,8,12,13,2,0,4,4,13,10,6,15,3,1
2010/11,2011-02-05,14,19,26,HomeWin,Draw,3,1,18,9,12,7,1,0,2,1,11,7,4,15,3,0
2010/11,2011-02-05,3,25,12,HomeWin,HomeWin,2,1,13,7,6,13,1,0,1,0,8,3,7,11,3,0
2010/11,2011-02-05,23,27,10,HomeWin,Draw,4,1,11,7,4,11,1,0,3,1,9,5,9,12,2,0
2010/11,2011-02-05,4,8,33,HomeWin,HomeWin,2,2,6,5,4,6,2,0,1,1,14,7,6,11,2,0
2010/11,2011-02-06,32,1,29,AwayWin,Draw,0,0,14,4,4,9,1,0,1,0,7,4,3,9,1,0
2010/11,2011-02-06,17,13,20,AwayWin,Draw,0,0,16,9,5,18,3,0,1,0,9,3,5,13,1,0
2010/11,2011-02-12,17,2,8,HomeWin,HomeWin,2,1,17,8,3,15,0,0,0,0,2,0,6,9,1,0
2010/11,2011-02-12,22,20,19,HomeWin,Draw,1,0,10,4,3,15,1,0,0,0,15,5,5,14,0,0
2010/11,2011-02-12,16,10,3,Draw,Draw,0,0,4,0,2,11,1,0,0,0,12,6,11,11,3,0
2010/11,2011-02-12,33,30,14,Draw,Draw,1,1,14,5,4,13,2,0,1,1,7,4,8,14,1,1
2010/11,2011-02-12,11,29,27,Draw,HomeWin,1,1,13,5,8,11,1,0,1,0,8,2,5,17,3,0
2010/11,2011-02-12,32,33,36,HomeWin,HomeWin,2,1,11,6,4,15,2,0,1,0,13,8,7,13,2,0
2010/11,2011-02-12,8,26,25,AwayWin,Draw,1,1,16,10,2,14,2,0,2,1,11,5,3,12,4,0
2010/11,2011-02-12,15,6,13,Draw,HomeWin,3,3,15,11,4,12,2,0,3,0,18,11,9,13,3,0
2010/11,2011-02-13,14,12,17,HomeWin,HomeWin,2,1,11,5,4,15,1,0,0,0,9,4,4,12,0,0
2010/11,2011-02-14,23,16,1,Draw,Draw,0,0,12,8,4,10,2,0,0,0,23,9,6,13,1,0
2010/11,2011-02-15,15,20,3,AwayWin,AwayWin,0,0,11,5,4,13,1,0,2,1,10,7,6,14,3,0
2010/11,2011-02-20,23,6,8,Draw,AwayWin,1,0,19,11,12,6,0,0,1,1,6,2,1,6,0,0
2010/11,2011-02-22,17,30,25,HomeWin,HomeWin,3,2,8,4,1,11,2,0,1,0,25,10,7,8,0,0
2010/11,2011-02-23,10,2,19,HomeWin,HomeWin,1,1,9,4,5,8,1,0,0,0,7,4,3,9,2,0
2010/11,2011-02-26,6,14,10,HomeWin,Draw,4,0,17,10,10,4,0,0,1,0,5,2,2,12,3,1
2010/11,2011-02-26,16,17,26,HomeWin,HomeWin,2,2,17,9,4,11,0,0,0,0,12,7,1,8,0,0
2010/11,2011-02-26,17,3,12,Draw,Draw,1,1,13,6,3,7,0,1,1,1,17,10,6,11,2,0
2010/11,2011-02-26,3,27,33,AwayWin,AwayWin,0,0,10,4,8,13,0,0,4,1,14,9,4,11,1,0
2010/11,2011-02-26,31,8,30,HomeWin,HomeWin,4,1,15,11,11,16,1,0,0,0,2,1,4,10,1,1
2010/11,2011-02-27,10,36,16,Draw,HomeWin,1,1,14,4,10,17,1,0,1,0,11,5,1,13,2,0
2010/11,2011-02-27,22,13,29,HomeWin,HomeWin,3,2,17,11,6,10,0,0,1,0,12,8,8,8,1,0
2010/11,2011-02-28,4,19,6,Draw,Draw,1,0,6,3,4,17,2,0,1,0,16,11,0,14,2,0
2010/11,2011-03-01,6,1,33,HomeWin,AwayWin,2,0,17,11,10,11,3,0,1,1,12,7,2,14,2,1
2010/11,2011-03-05,35,2,26,Draw,Draw,0,0,14,7,5,13,3,0,0,0,6,3,6,10,3,0
2010/11,2011-03-05,8,20,6,AwayWin,Draw,1,0,9,4,7,8,3,0,3,0,9,5,3,10,1,0
2010/11,2011-03-05,11,12,14,HomeWin,Draw,3,1,15,9,8,18,5,0,2,1,10,6,5,11,2,0
2010/11,2011-03-05,3,16,10,HomeWin,Draw,3,1,15,11,9,12,2,0,2,1,12,9,7,17,3,0
2010/11,2011-03-05,16,36,27,HomeWin,HomeWin,1,1,7,3,4,17,3,0,0,0,12,5,6,8,1,0
2010/11,2011-03-05,33,3,17,AwayWin,AwayWin,1,1,10,8,5,12,2,0,2,2,13,8,4,14,4,0
2010/11,2011-03-05,32,13,19,HomeWin,HomeWin,3,2,15,10,7,9,0,0,0,0,7,5,3,10,3,0
2010/11,2011-03-06,29,29,33,HomeWin,HomeWin,3,2,17,10,6,12,2,0,1,0,12,7,4,12,3,0
2010/11,2011-03-06,22,8,25,Draw,Draw,3,2,13,4,7,10,0,0,3,2,15,10,4,11,3,0
2010/11,2011-03-07,23,30,1,AwayWin,AwayWin,1,0,14,5,3,5,0,0,3,1,18,11,13,8,0,0
2010/11,2011-03-09,10,17,20,Draw,Draw,1,1,17,11,9,8,1,0,1,1,5,3,1,12,3,0
2010/11,2011-03-19,29,14,8,AwayWin,AwayWin,0,0,11,5,8,15,1,0,1,1,8,5,3,19,3,0
2010/11,2011-03-19,33,10,30,Draw,AwayWin,2,0,24,7,8,15,1,0,2,2,8,6,3,12,1,0
2010/11,2011-03-19,4,17,16,HomeWin,HomeWin,2,1,16,12,7,15,2,0,1,0,12,6,5,19,0,0
2010/11,2011-03-19,32,33,12,HomeWin,Draw,1,0,14,8,12,8,0,1,0,0,11,6,5,11,0,0
2010/11,2011-03-19,15,19,3,HomeWin,HomeWin,4,1,8,6,3,16,1,0,0,0,14,9,7,9,1,0
2010/11,2011-03-19,23,25,13,Draw,Draw,0,0,26,14,6,6,0,0,0,0,11,5,2,13,4,0
2010/11,2011-03-19,16,6,2,Draw,HomeWin,2,1,4,3,2,9,1,0,2,0,18,11,7,7,3,0
2010/11,2011-03-19,14,27,20,HomeWin,Draw,2,1,16,13,9,13,3,0,1,1,7,4,4,13,1,0
2010/11,2011-03-20,17,1,36,HomeWin,Draw,2,0,16,11,5,16,2,0,0,0,5,2,1,13,5,0
2010/11,2011-03-20,11,26,29,AwayWin,AwayWin,0,0,3,1,3,11,3,1,2,1,10,4,6,7,3,0
2010/11,2011-04-02,29,2,10,Draw,Draw,0,0,19,11,11,10,1,0,0,0,7,2,4,9,2,1
2010/11,2011-04-02,4,20,12,HomeWin,HomeWin,2,1,9,6,8,11,0,0,1,0,19,12,9,16,2,0
2010/11,2011-04-02,8,17,14,Draw,HomeWin,2,1,14,7,5,13,3,0,2,0,7,5,7,16,2,0
2010/11,2011-04-02,23,3,8,HomeWin,HomeWin,4,2,17,13,5,19,5,0,1,0,13,9,4,10,3,0
2010/11,2011-04-02,10,19,1,Draw,Draw,1,1,13,6,5,9,1,0,1,1,20,10,12,10,2,0
2010/11,2011-04-02,6,6,29,HomeWin,Draw,2,0,17,14,0,10,2,0,1,0,13,9,5,15,3,0
2010/11,2011-04-02,15,13,33,AwayWin,HomeWin,2,2,6,2,0,10,1,0,4,0,18,9,16,9,2,0
2010/11,2011-04-02,32,27,25,Draw,Draw,0,0,14,5,8,11,1,0,0,0,10,6,2,13,1,0
2010/11,2011-04-03,16,16,30,HomeWin,HomeWin,3,2,13,11,4,14,2,0,0,0,10,6,7,5,1,0
2010/11,2011-04-03,33,36,26,HomeWin,HomeWin,5,2,14,12,6,9,2,0,0,0,8,4,5,20,3,0
2010/11,2011-04-09,17,10,20,Draw,Draw,1,1,15,5,8,10,2,0,1,1,6,5,2,10,3,0
2010/11,2011-04-09,14,12,13,HomeWin,HomeWin,3,2,23,12,5,6,1,0,0,0,14,8,10,10,0,0
2010/11,2011-04-09,33,1,27,HomeWin,Draw,1,0,21,13,10,11,1,0,0,0,11,7,5,12,2,0
2010/11,2011-04-09,8,33,16,HomeWin,HomeWin,2,2,16,12,8,12,0,0,0,0,12,5,3,8,0,0
2010/11,2011-04-09,10,26,6,AwayWin,HomeWin,2,2,7,4,5,10,3,0,3,1,12,8,2,11,1,0
2010/11,2011-04-09,11,25,19,HomeWin,HomeWin,3,3,9,8,10,11,1,0,2,2,10,5,5,16,3,0
2010/11,2011-04-09,29,8,17,AwayWin,AwayWin,0,0,11,7,13,13,0,0,3,3,9,6,6,14,1,0
2010/11,2011-04-10,16,14,3,HomeWin,HomeWin,1,1,13,7,9,8,2,0,0,0,6,4,2,10,2,0
2010/11,2011-04-10,15,30,2,AwayWin,AwayWin,1,0,12,6,6,13,2,0,3,2,16,7,4,9,2,0
2010/11,2011-04-11,22,29,36,HomeWin,HomeWin,3,3,15,7,6,6,1,0,0,0,13,4,2,3,0,0
2010/11,2011-04-16,29,20,26,HomeWin,HomeWin,2,1,10,4,4,7,0,0,0,0,15,7,9,10,0,0
2010/11,2011-04-16,10,30,27,AwayWin,AwayWin,1,0,14,9,5,13,2,0,3,2,9,5,3,12,2,0
2010/11,2011-04-16,11,17,10,HomeWin,Draw,2,0,17,7,10,9,2,0,0,0,4,2,1,17,3,0
2010/11,2011-04-16,14,6,1,AwayWin,AwayWin,1,1,12,6,3,7,1,0,3,3,19,11,5,10,0,0
2010/11,2011-04-16,22,13,14,AwayWin,Draw,1,1,12,7,5,8,0,0,2,1,21,11,11,3,0,0
2010/11,2011-04-17,32,2,29,Draw,Draw,1,0,12,6,10,13,2,0,1,0,9,5,3,13,4,0
2010/11,2011-04-19,14,3,33,Draw,Draw,0,0,12,5,6,9,2,0,0,0,18,8,7,10,2,0
2010/11,2011-04-20,8,1,20,HomeWin,HomeWin,3,2,17,7,7,9,0,0,1,0,6,3,4,11,1,0
2010/11,2011-04-20,6,25,2,Draw,AwayWin,3,2,16,9,7,8,0,0,3,3,13,9,6,13,3,0
2010/11,2011-04-23,17,14,19,Draw,Draw,1,1,7,2,7,9,0,0,1,1,4,3,8,9,3,0
2010/11,2011-04-23,6,30,3,Draw,Draw,1,1,18,7,4,17,1,0,1,1,9,6,4,8,1,0
2010/11,2011-04-23,29,1,13,HomeWin,HomeWin,3,1,16,11,5,7,1,0,0,0,12,7,7,13,2,0
2010/11,2011-04-23,33,29,20,HomeWin,HomeWin,5,2,17,13,5,7,1,0,0,0,10,6,2,12,0,0
2010/11,2011-04-23,10,33,17,HomeWin,Draw,1,0,21,12,13,10,1,0,0,0,5,3,1,9,2,0
2010/11,2011-04-23,14,26,27,HomeWin,Draw,4,0,11,7,7,11,1,0,2,0,11,7,3,9,2,0
2010/11,2011-04-23,16,25,6,Draw,Draw,2,1,19,9,11,8,1,0,2,1,10,4,1,9,1,0
2010/11,2011-04-23,4,8,16,Draw,HomeWin,1,1,12,3,3,15,2,0,1,0,15,5,5,17,2,0
2010/11,2011-04-24,8,12,2,HomeWin,HomeWin,2,1,11,10,3,13,3,0,1,0,17,7,9,14,3,0
2010/11,2011-04-25,32,10,36,AwayWin,Draw,0,0,12,6,4,15,2,0,1,0,10,5,6,15,3,0
2010/11,2011-04-26,15,19,8,HomeWin,HomeWin,3,2,17,8,7,12,3,0,0,0,5,1,11,10,2,0
2010/11,2011-04-27,35,16,12,HomeWin,HomeWin,3,1,18,7,10,12,1,0,0,0,14,6,7,8,1,0
2010/11,2011-04-30,23,10,12,HomeWin,HomeWin,1,1,17,8,3,7,2,0,0,0,11,3,10,9,1,0
2010/11,2011-04-30,3,30,19,Draw,Draw,0,0,11,6,4,10,0,0,0,0,9,6,8,11,0,0
2010/11,2011-04-30,32,1,25,HomeWin,Draw,2,1,16,10,6,11,3,0,1,1,12,7,5,11,1,0
2010/11,2011-04-30,6,26,16,AwayWin,AwayWin,0,0,11,7,5,7,1,0,3,1,9,6,4,12,0,0
2010/11,2011-04-30,29,6,14,HomeWin,AwayWin,2,0,8,4,3,12,3,1,1,1,11,6,7,12,1,0
2010/11,2011-04-30,15,27,17,Draw,HomeWin,1,1,13,9,3,12,2,0,1,0,3,3,8,12,2,0
2010/11,2011-05-01,17,2,33,HomeWin,Draw,1,0,9,2,3,15,2,0,0,0,11,7,6,7,3,0
2010/11,2011-05-01,11,20,8,Draw,Draw,1,1,8,1,0,10,3,1,1,1,7,2,2,16,3,0
2010/11,2011-05-01,10,29,3,HomeWin,HomeWin,3,1,9,5,3,15,1,0,0,0,7,3,12,10,2,0
2010/11,2011-05-01,33,36,13,HomeWin,HomeWin,2,2,19,12,8,13,3,0,1,1,7,4,5,8,1,0
2010/11,2011-05-07,8,14,27,Draw,Draw,1,1,10,7,2,6,2,0,1,1,7,4,5,11,0,0
2010/11,2011-05-07,11,12,26,AwayWin,AwayWin,1,0,17,9,5,14,1,0,2,1,10,6,5,10,0,0
2010/11,2011-05-07,29,17,36,HomeWin,AwayWin,2,0,10,6,11,13,4,0,1,1,12,7,6,15,2,0
2010/11,2011-05-07,17,3,20,HomeWin,HomeWin,2,2,19,14,8,10,1,0,1,1,5,2,2,12,4,1
2010/11,2011-05-07,14,25,30,Draw,Draw,1,0,20,11,7,5,3,0,1,0,13,7,6,13,2,0
2010/11,2011-05-07,10,13,10,Draw,AwayWin,1,0,24,15,7,7,3,0,1,1,8,4,3,14,0,0
2010/11,2011-05-08,33,33,1,HomeWin,HomeWin,2,2,13,8,7,12,2,0,1,0,19,11,2,14,4,0
2010/11,2011-05-08,22,19,2,HomeWin,HomeWin,3,2,12,7,2,7,1,0,1,0,14,5,5,10,2,0
2010/11,2011-05-08,23,8,6,HomeWin,HomeWin,3,2,14,10,8,9,3,0,1,0,14,6,4,7,1,0
2010/11,2011-05-09,15,16,29,AwayWin,AwayWin,2,0,10,7,6,18,5,0,5,3,16,11,5,11,2,0
2010/11,2011-05-10,23,36,25,HomeWin,HomeWin,1,1,7,4,2,7,1,0,0,0,14,7,8,8,1,0
2010/11,2011-05-14,29,10,33,Draw,HomeWin,1,1,6,2,2,11,3,0,1,0,9,4,6,11,0,0
2010/11,2011-05-14,32,30,12,HomeWin,HomeWin,4,3,12,8,5,16,2,0,3,2,17,9,6,12,4,0
2010/11,2011-05-14,8,26,8,AwayWin,Draw,1,1,14,9,5,8,0,0,3,1,10,6,5,19,0,0
2010/11,2011-05-14,35,6,17,HomeWin,HomeWin,1,1,14,9,2,15,2,0,0,0,23,10,12,9,2,1
2010/11,2011-05-15,4,2,14,AwayWin,AwayWin,1,0,24,15,13,9,1,0,2,2,8,5,2,10,4,0
2010/11,2011-05-15,10,20,16,AwayWin,AwayWin,0,0,7,2,5,7,0,0,2,1,18,9,5,15,5,0
2010/11,2011-05-15,15,1,3,Draw,Draw,2,1,15,7,7,17,4,0,2,1,13,9,4,13,2,0
2010/11,2011-05-15,33,29,25,AwayWin,AwayWin,0,0,10,2,11,13,2,0,2,1,8,4,5,7,1,0
2010/11,2011-05-15,23,27,13,HomeWin,AwayWin,3,0,19,10,10,7,1,0,2,2,13,10,6,10,1,0
2010/11,2011-05-17,14,36,19,HomeWin,HomeWin,3,1,16,9,4,6,0,0,0,0,4,2,3,9,3,0
2010/11,2011-05-22,14,14,29,HomeWin,HomeWin,1,1,10,8,4,12,2,0,0,0,9,4,5,12,2,0
2010/11,2011-05-22,17,12,36,AwayWin,AwayWin,0,0,16,8,6,11,1,1,2,1,16,10,5,10,1,0
2010/11,2011-05-22,10,17,1,HomeWin,Draw,1,0,11,3,6,12,3,1,0,0,19,9,5,14,2,0
2010/11,2011-05-22,6,16,2,Draw,Draw,2,1,10,6,5,12,2,1,2,1,12,6,3,5,1,0
2010/11,2011-05-22,23,33,30,HomeWin,Draw,4,1,18,11,8,8,2,0,2,1,14,7,8,5,1,0
2010/11,2011-05-22,22,3,6,Draw,HomeWin,3,2,15,10,7,5,0,0,3,0,13,7,6,8,0,0
2010/11,2011-05-22,32,19,27,AwayWin,Draw,0,0,11,5,5,10,1,0,1,0,11,9,3,9,4,0
2010/11,2011-05-22,3,25,20,HomeWin,Draw,2,0,22,16,7,5,0,0,1,0,7,3,5,15,3,0
2010/11,2011-05-22,35,13,26,AwayWin,AwayWin,0,0,17,12,4,7,0,0,3,1,17,12,6,8,2,0
2010/11,2011-05-22,33,8,10,AwayWin,AwayWin,2,0,12,5,8,12,3,0,3,3,13,10,3,9,1,0
2011/12,2011-08-13,11,10,8,AwayWin,Draw,1,1,16,8,12,14,4,0,2,1,13,4,6,10,2,0
2011/12,2011-08-13,15,16,14,Draw,Draw,0,0,13,9,2,10,2,0,0,0,7,1,3,18,4,0
2011/12,2011-08-13,29,29,26,Draw,HomeWin,1,1,11,4,6,17,4,0,1,0,15,6,3,12,4,0
2011/12,2011-08-13,10,3,2,Draw,Draw,0,0,6,1,2,9,3,0,0,0,9,4,5,11,5,1
2011/12,2011-08-13,6,18,12,AwayWin,AwayWin,0,0,13,7,3,9,1,1,4,1,13,7,2,16,2,0
2011/12,2011-08-13,16,27,28,Draw,Draw,1,1,18,11,7,11,2,0,1,1,13,3,3,8,2,0
2011/12,2011-08-14,22,19,1,Draw,Draw,0,0,6,3,4,12,2,0,0,0,20,11,6,12,2,0
2011/12,2011-08-14,8,6,33,AwayWin,Draw,1,1,14,8,6,16,3,0,2,1,11,5,5,9,2,0
2011/12,2011-08-15,23,36,32,HomeWin,Draw,4,0,26,19,7,9,0,0,0,0,8,5,4,2,0,0
2011/12,2011-08-20,6,2,29,AwayWin,Draw,0,0,10,6,9,11,2,1,2,0,13,8,5,6,2,0
2011/12,2011-08-20,16,14,10,HomeWin,HomeWin,3,2,9,6,5,9,3,0,1,0,10,6,4,13,0,0
2011/12,2011-08-20,15,1,6,HomeWin,AwayWin,2,0,22,12,7,12,2,0,1,1,6,4,4,8,4,0
2011/12,2011-08-20,11,17,18,AwayWin,AwayWin,0,0,14,7,2,12,1,0,1,1,4,3,1,9,1,0
2011/12,2011-08-20,33,26,3,AwayWin,Draw,0,0,15,5,7,17,3,1,1,0,12,10,6,7,3,0
2011/12,2011-08-20,29,32,27,Draw,Draw,0,0,12,6,7,8,0,0,0,0,10,4,7,18,3,0
2011/12,2011-08-21,8,12,36,AwayWin,AwayWin,2,1,6,4,7,19,2,0,3,2,17,9,8,14,0,0
2011/12,2011-08-21,31,28,19,Draw,HomeWin,1,1,9,7,3,13,0,1,1,0,15,5,6,12,2,0
2011/12,2011-08-21,23,8,16,HomeWin,HomeWin,2,2,17,7,7,7,2,0,0,0,8,4,8,10,2,0
2011/12,2011-08-22,14,33,25,HomeWin,Draw,3,0,27,21,11,12,1,0,0,0,20,12,3,9,2,0
2011/12,2011-08-27,6,14,8,Draw,Draw,0,0,15,5,11,10,1,0,0,0,3,2,8,9,3,0
2011/12,2011-08-27,15,10,17,AwayWin,Draw,0,0,14,6,5,17,5,0,1,0,9,4,4,13,2,0
2011/12,2011-08-27,8,1,28,HomeWin,HomeWin,3,1,16,8,8,17,2,0,1,0,9,6,6,14,2,1
2011/12,2011-08-27,14,29,12,HomeWin,HomeWin,3,1,17,9,12,5,0,0,1,0,7,4,6,7,2,0
2011/12,2011-08-27,22,32,26,Draw,Draw,0,0,15,6,7,7,1,0,0,0,12,8,4,10,1,0
2011/12,2011-08-27,4,27,18,HomeWin,HomeWin,2,1,13,10,8,13,2,0,0,0,19,9,7,8,0,0
2011/12,2011-08-28,33,33,2,HomeWin,HomeWin,8,3,25,15,3,9,2,0,2,1,19,13,5,7,3,1
2011/12,2011-08-28,11,3,16,HomeWin,Draw,2,0,13,9,6,19,2,0,1,0,16,9,6,8,1,0
2011/12,2011-08-28,29,25,36,AwayWin,AwayWin,1,0,15,10,10,11,2,0,5,2,22,12,5,9,4,0
2011/12,2011-08-28,23,6,19,AwayWin,Draw,0,0,16,7,5,9,0,0,1,0,7,1,1,12,0,0
2011/12,2011-09-10,16,2,32,HomeWin,HomeWin,1,1,18,8,4,10,3,0,0,0,10,5,5,7,2,0
2011/12,2011-09-10,32,12,33,AwayWin,AwayWin,0,0,20,13,5,14,2,0,5,3,13,9,7,1,0,0
2011/12,2011-09-10,4,17,14,Draw,HomeWin,2,1,17,10,8,13,1,0,2,0,7,3,0,11,1,0
2011/12,2011-09-10,6,36,27,HomeWin,HomeWin,3,1,23,10,8,6,0,0,0,0,9,5,3,9,0,0
2011/12,2011-09-10,3,19,29,HomeWin,HomeWin,1,1,3,1,2,12,0,0,0,0,20,11,12,13,1,0
2011/12,2011-09-10,14,26,1,AwayWin,AwayWin,1,0,14,7,4,7,1,0,2,1,16,8,7,3,1,0
2011/12,2011-09-10,10,8,25,AwayWin,Draw,0,0,10,6,4,5,3,0,2,0,17,11,10,12,2,0
2011/12,2011-09-11,33,16,10,Draw,Draw,1,1,13,8,11,7,3,0,1,1,10,5,2,12,1,0
2011/12,2011-09-11,22,28,6,AwayWin,AwayWin,0,0,17,5,1,10,1,0,1,1,14,9,3,11,2,0
2011/12,2011-09-12,29,18,3,Draw,Draw,0,0,14,5,6,10,1,0,0,0,8,3,4,15,3,0
2011/12,2011-09-17,31,14,3,Draw,HomeWin,1,1,10,2,4,13,1,0,1,0,21,13,9,10,1,0
2011/12,2011-09-17,32,10,2,HomeWin,AwayWin,4,1,10,5,2,14,2,0,3,2,24,16,13,9,1,0
2011/12,2011-09-17,33,12,28,AwayWin,AwayWin,1,0,7,7,6,8,3,1,2,2,11,5,9,8,1,0
2011/12,2011-09-17,10,17,27,HomeWin,Draw,3,1,17,10,4,14,2,0,1,1,9,4,9,8,1,0
2011/12,2011-09-17,6,32,6,HomeWin,HomeWin,3,2,7,5,2,4,1,0,0,0,13,8,8,9,2,0
2011/12,2011-09-17,35,8,18,AwayWin,AwayWin,0,0,13,6,4,15,2,0,3,2,17,12,8,13,3,0
2011/12,2011-09-18,3,16,36,Draw,AwayWin,2,0,14,11,6,10,1,0,2,1,18,11,9,9,1,0
2011/12,2011-09-18,29,33,1,HomeWin,HomeWin,3,3,12,7,4,11,2,0,1,0,20,9,10,12,3,0
2011/12,2011-09-18,11,26,19,HomeWin,HomeWin,4,3,8,7,6,15,1,0,0,0,9,5,5,12,2,0
2011/12,2011-09-18,8,25,29,HomeWin,HomeWin,4,1,24,16,4,10,1,0,0,0,5,2,1,9,4,2
2011/12,2011-09-24,3,2,12,HomeWin,Draw,3,0,23,14,9,7,0,0,0,0,3,3,2,9,1,1
2011/12,2011-09-24,23,1,32,HomeWin,HomeWin,4,2,15,7,1,15,3,1,1,0,5,4,6,11,3,0
2011/12,2011-09-24,11,29,8,HomeWin,HomeWin,2,2,14,6,7,15,3,0,1,0,11,6,2,6,4,0
2011/12,2011-09-24,33,36,17,HomeWin,Draw,2,0,18,8,7,9,1,0,0,0,7,3,5,13,5,0
2011/12,2011-09-24,6,3,10,HomeWin,HomeWin,3,2,19,8,4,6,0,0,1,1,4,1,2,16,4,1
2011/12,2011-09-24,10,19,33,Draw,AwayWin,1,0,14,8,8,10,1,0,1,1,13,9,8,3,0,0
2011/12,2011-09-24,16,6,16,Draw,Draw,0,0,8,5,1,6,0,0,0,0,18,9,1,14,3,0
2011/12,2011-09-24,27,27,25,AwayWin,AwayWin,1,0,5,4,1,13,3,1,2,2,14,7,9,6,1,0
2011/12,2011-09-25,4,18,14,Draw,Draw,1,0,17,9,11,14,1,1,1,0,8,4,8,19,6,0
2011/12,2011-09-26,17,28,26,HomeWin,HomeWin,2,1,11,8,7,3,2,0,1,0,12,6,4,7,1,0
2011/12,2011-10-01,3,14,27,HomeWin,HomeWin,2,1,16,10,5,12,0,0,0,0,14,9,10,6,1,0
2011/12,2011-10-01,29,10,36,AwayWin,Draw,0,0,5,4,4,9,1,0,4,0,19,12,5,14,1,0
2011/12,2011-10-01,6,17,29,AwayWin,Draw,0,0,12,4,5,15,1,1,2,0,15,9,9,9,1,0
2011/12,2011-10-01,16,33,28,HomeWin,Draw,2,0,17,9,10,9,1,0,0,0,13,6,3,6,0,0
2011/12,2011-10-01,15,26,6,Draw,Draw,2,2,12,7,7,9,2,0,2,2,7,3,4,13,0,0
