Season,Date,Referee,HomeTeam,AwayTeam,FullTime,HalfTime,HomeGoals,HomeGoalsHalftime,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,AwayGoals,AwayGoalsHalftime,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards
2010/11,2011-01-02,15,Chelsea,"Aston 
Villa",Draw,Draw,3,1,15,10,9,17,2,0,3,1,16,10,6,11,7,0
2010/11,2011-01-02,33,Wigan,Newcastle,AwayWin,AwayWin,0,0,9,4,3,15,2,0,1,1,13,5,3,14,2,0
2010/11,2011-01-04,27,Blackpool,Birmingham,AwayWin,AwayWin,1,0,19,13,3,9,0,0,2,1,11,7,7,6,1,0
2010/11,2011-01-04,6,Fulham,"West 
Brom",HomeWin,HomeWin,3,1,12,6,7,7,0,0,0,0,12,4,4,9,1,0
2010/11,2011-01-04,3,"Man 
United",Stoke,HomeWin,HomeWin,2,1,18,7,6,6,0,0,1,0,5,1,1,11,0,0
2010/11,2011-01-05,8,Arsenal,"Man 
City",Draw,Draw,0,0,13,8,7,6,0,1,0,0,5,0,2,12,2,1
2010/11,2011-01-05,10,"Aston 
Villa",Sunderland,AwayWin,Draw,0,0,8,2,5,9,3,1,1,0,11,5,9,12,3,1
2010/11,2011-01-05,32,Blackburn,Liverpool,HomeWin,HomeWin,3,2,10,4,0,14,1,0,1,0,13,9,7,13,1,0
2010/11,2011-01-05,29,Bolton,Wigan,Draw,Draw,1,0,14,7,8,9,0,0,1,0,10,7,4,8,4,0
2010/11,2011-01-05,14,Everton,Tottenham,HomeWin,Draw,2,1,19,12,4,16,1,0,1,1,13,5,3,12,0,0
2010/11,2011-01-05,23,Newcastle,"West 
Ham",HomeWin,HomeWin,5,3,11,7,4,10,0,0,0,0,13,6,3,10,4,0
2010/11,2011-01-05,22,Wolves,Chelsea,HomeWin,HomeWin,1,1,3,2,4,15,0,0,0,0,17,8,9,12,1,0
2010/11,2011-01-12,4,Blackpool,Liverpool,HomeWin,Draw,2,1,13,9,3,6,1,0,1,1,10,6,3,13,3,0
2010/11,2011-01-15,6,Chelsea,Blackburn,HomeWin,Draw,2,0,27,11,14,10,1,0,0,0,3,2,1,6,0,0
2010/11,2011-01-15,15,"Man 
City",Wolves,HomeWin,Draw,4,1,15,12,11,9,0,0,3,1,10,7,8,9,0,0
2010/11,2011-01-15,4,Stoke,Bolton,HomeWin,HomeWin,2,1,12,5,5,8,0,0,0,0,13,6,5,13,2,0
2010/11,2011-01-15,16,"West 
Brom",Blackpool,HomeWin,Draw,3,1,18,11,4,10,1,0,2,1,9,2,4,11,2,0
2010/11,2011-01-15,32,"West 
Ham",Arsenal,AwayWin,AwayWin,0,0,7,6,4,8,1,0,3,2,19,13,10,7,0,0
2010/11,2011-01-15,35,Wigan,Fulham,Draw,Draw,1,0,8,5,3,21,4,0,1,0,14,5,11,7,2,0
2010/11,2011-01-16,3,Birmingham,"Aston 
Villa",Draw,Draw,1,0,14,4,5,14,1,0,1,0,13,3,7,14,2,0
2010/11,2011-01-16,29,Liverpool,Everton,Draw,HomeWin,2,1,19,14,10,16,3,0,2,0,10,5,6,17,0,0
2010/11,2011-01-16,33,Sunderland,Newcastle,Draw,Draw,1,0,10,7,4,17,1,0,1,0,9,2,6,5,1,0
2010/11,2011-01-16,23,Tottenham,"Man 
United",Draw,Draw,0,0,16,6,8,9,2,0,0,0,7,4,2,18,4,1
2010/11,2011-01-22,11,Arsenal,Wigan,HomeWin,HomeWin,3,1,23,15,8,6,0,0,0,0,3,1,1,14,1,1
2010/11,2011-01-22,33,Aston Villa,"Man 
City",HomeWin,HomeWin,1,1,10,8,2,11,1,0,0,0,24,14,13,11,1,0
2010/11,2011-01-22,15,Blackpool,Sunderland,AwayWin,AwayWin,1,0,13,7,10,13,2,0,2,2,11,6,4,9,0,0
2010/11,2011-01-22,10,Everton,"West 
Ham",Draw,AwayWin,2,0,11,6,12,8,1,0,2,1,13,5,2,12,2,1
2010/11,2011-01-22,16,Fulham,Stoke,HomeWin,HomeWin,2,1,10,7,3,11,1,0,0,0,9,1,2,10,1,1
2010/11,2011-01-22,8,"Man 
United",Birmingham,HomeWin,HomeWin,5,3,23,9,10,10,0,0,0,0,6,1,3,5,0,0
2010/11,2011-01-22,22,Newcastle,Tottenham,Draw,Draw,1,0,13,6,1,13,0,0,1,0,14,9,4,7,0,0
2010/11,2011-01-22,6,Wolves,Liverpool,AwayWin,AwayWin,0,0,11,4,5,6,0,0,3,1,15,10,4,17,3,0
2010/11,2011-01-23,3,Blackburn,"West 
Brom",HomeWin,HomeWin,2,1,17,12,9,4,0,0,0,0,24,20,9,6,1,0
2010/11,2011-01-24,17,Bolton,Chelsea,AwayWin,AwayWin,0,0,11,8,4,7,0,0,4,2,14,11,3,4,0,0
2010/11,2011-01-25,10,Blackpool,"Man 
United",AwayWin,HomeWin,2,2,6,4,6,10,1,0,3,0,17,13,7,10,2,0
2010/11,2011-01-25,27,Wigan,"Aston 
Villa",AwayWin,Draw,1,0,19,8,7,9,2,0,2,0,11,10,4,13,3,0
2010/11,2011-01-26,14,Liverpool,Fulham,HomeWin,Draw,1,0,11,7,6,11,0,0,0,0,12,8,2,10,0,0
2010/11,2011-02-01,15,Arsenal,Everton,HomeWin,AwayWin,2,0,19,10,5,12,3,0,1,1,4,4,7,14,5,0
2010/11,2011-02-01,17,Man United,"Aston 
Villa",HomeWin,HomeWin,3,2,18,11,5,6,0,0,1,0,9,5,5,6,0,0
2010/11,2011-02-01,22,Sunderland,Chelsea,AwayWin,Draw,2,2,4,3,0,10,1,0,4,2,21,14,6,10,2,0
2010/11,2011-02-01,29,"West 
Brom",Wigan,Draw,AwayWin,2,1,21,10,8,13,4,0,2,2,11,7,5,12,5,0
2010/11,2011-02-02,11,Birmingham,"Man 
City",Draw,AwayWin,2,1,14,7,6,9,0,0,2,2,12,9,4,12,2,0
2010/11,2011-02-02,32,Blackburn,Tottenham,AwayWin,AwayWin,0,0,17,9,4,14,2,0,1,1,6,5,4,11,1,0
2010/11,2011-02-02,16,Blackpool,"West 
Ham",AwayWin,AwayWin,1,1,13,8,10,9,0,0,3,3,12,10,7,12,1,0
2010/11,2011-02-02,10,Bolton,Wolves,HomeWin,Draw,1,0,13,8,8,16,1,0,0,0,11,5,3,8,3,0
2010/11,2011-02-02,8,Fulham,Newcastle,HomeWin,Draw,1,0,11,9,4,14,0,0,0,0,4,3,7,19,3,0
2010/11,2011-02-02,35,Liverpool,Stoke,HomeWin,Draw,2,0,13,9,7,6,1,0,0,0,6,1,0,8,4,0
2010/11,2011-02-05,15,"Aston 
Villa",Fulham,Draw,HomeWin,2,1,10,5,3,15,3,0,2,0,13,9,6,11,2,0
2010/11,2011-02-05,11,Everton,Blackpool,HomeWin,Draw,5,1,23,16,9,8,0,0,3,1,11,7,5,17,1,0
2010/11,2011-02-05,6,Man City,"West 
Brom",HomeWin,HomeWin,3,3,13,9,8,13,1,0,0,0,17,9,8,10,2,0
2010/11,2011-02-05,29,Newcastle,Arsenal,Draw,AwayWin,4,0,16,8,12,13,2,0,4,4,13,10,6,15,3,1
2010/11,2011-02-05,14,Stoke,Sunderland,HomeWin,Draw,3,1,18,9,12,7,1,0,2,1,11,7,4,15,3,0
2010/11,2011-02-05,3,Tottenham,Bolton,HomeWin,HomeWin,2,1,13,7,6,13,1,0,1,0,8,3,7,11,3,0
2010/11,2011-02-05,23,Wigan,Blackburn,HomeWin,Draw,4,1,11,7,4,11,1,0,3,1,9,5,9,12,2,0
2010/11,2011-02-05,4,Wolves,"Man 
United",HomeWin,HomeWin,2,2,6,5,4,6,2,0,1,1,14,7,6,11,2,0
2010/11,2011-02-06,32,Chelsea,Liverpool,AwayWin,Draw,0,0,14,4,4,9,1,0,1,0,7,4,3,9,1,0
2010/11,2011-02-06,17,"West 
Ham",Birmingham,AwayWin,Draw,0,0,16,9,5,18,3,0,1,0,9,3,5,13,1,0
2010/11,2011-02-12,17,Arsenal,Wolves,HomeWin,HomeWin,2,1,17,8,3,15,0,0,0,0,2,0,6,9,1,0
2010/11,2011-02-12,22,Birmingham,Stoke,HomeWin,Draw,1,0,10,4,3,15,1,0,0,0,15,5,5,14,0,0
2010/11,2011-02-12,16,Blackburn,Newcastle,Draw,Draw,0,0,4,0,2,11,1,0,0,0,12,6,11,11,3,0
2010/11,2011-02-12,33,Blackpool,"Aston 
Villa",Draw,Draw,1,1,14,5,4,13,2,0,1,1,7,4,8,14,1,1
2010/11,2011-02-12,11,Liverpool,Wigan,Draw,HomeWin,1,1,13,5,8,11,1,0,1,0,8,2,5,17,3,0
2010/11,2011-02-12,32,Man United,"Man 
City",HomeWin,HomeWin,2,1,11,6,4,15,2,0,1,0,13,8,7,13,2,0
2010/11,2011-02-12,8,Sunderland,Tottenham,AwayWin,Draw,1,1,16,10,2,14,2,0,2,1,11,5,3,12,4,0
2010/11,2011-02-12,15,West Brom,"West 
Ham",Draw,HomeWin,3,3,15,11,4,12,2,0,3,0,18,11,9,13,3,0
2010/11,2011-02-13,14,Bolton,Everton,HomeWin,HomeWin,2,1,11,5,4,15,1,0,0,0,9,4,4,12,0,0
2010/11,2011-02-14,23,Fulham,Chelsea,Draw,Draw,0,0,12,8,4,10,2,0,0,0,23,9,6,13,1,0
2010/11,2011-02-15,15,Birmingham,Newcastle,AwayWin,AwayWin,0,0,11,5,4,13,1,0,2,1,10,7,6,14,3,0
2010/11,2011-02-20,23,"West 
Brom",Wolves,Draw,AwayWin,1,0,19,11,12,6,0,0,1,1,6,2,1,6,0,0
2010/11,2011-02-22,17,Blackpool,Tottenham,HomeWin,HomeWin,3,2,8,4,1,11,2,0,1,0,25,10,7,8,0,0
2010/11,2011-02-23,10,Arsenal,Stoke,HomeWin,HomeWin,1,1,9,4,5,8,1,0,0,0,7,4,3,9,2,0
2010/11,2011-02-26,6,"Aston 
Villa",Blackburn,HomeWin,Draw,4,0,17,10,10,4,0,0,1,0,5,2,2,12,3,1
2010/11,2011-02-26,16,Everton,Sunderland,HomeWin,HomeWin,2,2,17,9,4,11,0,0,0,0,12,7,1,8,0,0
2010/11,2011-02-26,17,Newcastle,Bolton,Draw,Draw,1,1,13,6,3,7,0,1,1,1,17,10,6,11,2,0
2010/11,2011-02-26,3,Wigan,"Man 
United",AwayWin,AwayWin,0,0,10,4,8,13,0,0,4,1,14,9,4,11,1,0
2010/11,2011-02-26,31,Wolves,Blackpool,HomeWin,HomeWin,4,1,15,11,11,16,1,0,0,0,2,1,4,10,1,1
2010/11,2011-02-27,10,"Man 
City",Fulham,Draw,HomeWin,1,1,14,4,10,17,1,0,1,0,11,5,1,13,2,0
2010/11,2011-02-27,22,"West 
Ham",Liverpool,HomeWin,HomeWin,3,2,17,11,6,10,0,0,1,0,12,8,8,8,1,0
2010/11,2011-02-28,4,Stoke,"West 
Brom",Draw,Draw,1,0,6,3,4,17,2,0,1,0,16,11,0,14,2,0
2010/11,2011-03-01,6,Chelsea,"Man 
United",HomeWin,AwayWin,2,0,17,11,10,11,3,0,1,1,12,7,2,14,2,1
2010/11,2011-03-05,35,Arsenal,Sunderland,Draw,Draw,0,0,14,7,5,13,3,0,0,0,6,3,6,10,3,0
2010/11,2011-03-05,8,Birmingham,"West 
Brom",AwayWin,Draw,1,0,9,4,7,8,3,0,3,0,9,5,3,10,1,0
2010/11,2011-03-05,11,Bolton,"Aston 
Villa",HomeWin,Draw,3,1,15,9,8,18,5,0,2,1,10,6,5,11,2,0
2010/11,2011-03-05,3,Fulham,Blackburn,HomeWin,Draw,3,1,15,11,9,12,2,0,2,1,12,9,7,17,3,0
2010/11,2011-03-05,16,"Man 
City",Wigan,HomeWin,HomeWin,1,1,7,3,4,17,3,0,0,0,12,5,6,8,1,0
2010/11,2011-03-05,33,Newcastle,Everton,AwayWin,AwayWin,1,1,10,8,5,12,2,0,2,2,13,8,4,14,4,0
2010/11,2011-03-05,32,"West 
Ham",Stoke,HomeWin,HomeWin,3,2,15,10,7,9,0,0,0,0,7,5,3,10,3,0
2010/11,2011-03-06,29,Liverpool,"Man 
United",HomeWin,HomeWin,3,2,17,10,6,12,2,0,1,0,12,7,4,12,3,0
2010/11,2011-03-06,22,Wolves,Tottenham,Draw,Draw,3,2,13,4,7,10,0,0,3,2,15,10,4,11,3,0
2010/11,2011-03-07,23,Blackpool,Chelsea,AwayWin,AwayWin,1,0,14,5,3,5,0,0,3,1,18,11,13,8,0,0
2010/11,2011-03-09,10,Everton,Birmingham,Draw,Draw,1,1,17,11,9,8,1,0,1,1,5,3,1,12,3,0
2010/11,2011-03-19,29,"Aston 
Villa",Wolves,AwayWin,AwayWin,0,0,11,5,8,15,1,0,1,1,8,5,3,19,3,0
2010/11,2011-03-19,33,Blackburn,Blackpool,Draw,AwayWin,2,0,24,7,8,15,1,0,2,2,8,6,3,12,1,0
2010/11,2011-03-19,4,Everton,Fulham,HomeWin,HomeWin,2,1,16,12,7,15,2,0,1,0,12,6,5,19,0,0
2010/11,2011-03-19,32,"Man 
United",Bolton,HomeWin,Draw,1,0,14,8,12,8,0,1,0,0,11,6,5,11,0,0
2010/11,2011-03-19,15,Stoke,Newcastle,HomeWin,HomeWin,4,1,8,6,3,16,1,0,0,0,14,9,7,9,1,0
2010/11,2011-03-19,23,Tottenham,"West 
Ham",Draw,Draw,0,0,26,14,6,6,0,0,0,0,11,5,2,13,4,0
2010/11,2011-03-19,16,"West 
Brom",Arsenal,Draw,HomeWin,2,1,4,3,2,9,1,0,2,0,18,11,7,7,3,0
2010/11,2011-03-19,14,Wigan,Birmingham,HomeWin,Draw,2,1,16,13,9,13,3,0,1,1,7,4,4,13,1,0
2010/11,2011-03-20,17,Chelsea,"Man 
City",HomeWin,Draw,2,0,16,11,5,16,2,0,0,0,5,2,1,13,5,0
2010/11,2011-03-20,11,Sunderland,Liverpool,AwayWin,AwayWin,0,0,3,1,3,11,3,1,2,1,10,4,6,7,3,0
2010/11,2011-04-02,29,Arsenal,Blackburn,Draw,Draw,0,0,19,11,11,10,1,0,0,0,7,2,4,9,2,1
2010/11,2011-04-02,4,Birmingham,Bolton,HomeWin,HomeWin,2,1,9,6,8,11,0,0,1,0,19,12,9,16,2,0
2010/11,2011-04-02,8,Everton,"Aston 
Villa",Draw,HomeWin,2,1,14,7,5,13,3,0,2,0,7,5,7,16,2,0
2010/11,2011-04-02,23,Newcastle,Wolves,HomeWin,HomeWin,4,2,17,13,5,19,5,0,1,0,13,9,4,10,3,0
2010/11,2011-04-02,10,Stoke,Chelsea,Draw,Draw,1,1,13,6,5,9,1,0,1,1,20,10,12,10,2,0
2010/11,2011-04-02,6,"West 
Brom",Liverpool,HomeWin,Draw,2,0,17,14,0,10,2,0,1,0,13,9,5,15,3,0
2010/11,2011-04-02,15,West Ham,"Man 
United",AwayWin,HomeWin,2,2,6,2,0,10,1,0,4,0,18,9,16,9,2,0
2010/11,2011-04-02,32,Wigan,Tottenham,Draw,Draw,0,0,14,5,8,11,1,0,0,0,10,6,2,13,1,0
2010/11,2011-04-03,16,Fulham,Blackpool,HomeWin,HomeWin,3,2,13,11,4,14,2,0,0,0,10,6,7,5,1,0
2010/11,2011-04-03,33,"Man 
City",Sunderland,HomeWin,HomeWin,5,2,14,12,6,9,2,0,0,0,8,4,5,20,3,0
2010/11,2011-04-09,17,Blackburn,Birmingham,Draw,Draw,1,1,15,5,8,10,2,0,1,1,6,5,2,10,3,0
2010/11,2011-04-09,14,Bolton,"West 
Ham",HomeWin,HomeWin,3,2,23,12,5,6,1,0,0,0,14,8,10,10,0,0
2010/11,2011-04-09,33,Chelsea,Wigan,HomeWin,Draw,1,0,21,13,10,11,1,0,0,0,11,7,5,12,2,0
2010/11,2011-04-09,8,"Man 
United",Fulham,HomeWin,HomeWin,2,2,16,12,8,12,0,0,0,0,12,5,3,8,0,0
2010/11,2011-04-09,10,Sunderland,"West 
Brom",AwayWin,HomeWin,2,2,7,4,5,10,3,0,3,1,12,8,2,11,1,0
2010/11,2011-04-09,11,Tottenham,Stoke,HomeWin,HomeWin,3,3,9,8,10,11,1,0,2,2,10,5,5,16,3,0
2010/11,2011-04-09,29,Wolves,Everton,AwayWin,AwayWin,0,0,11,7,13,13,0,0,3,3,9,6,6,14,1,0
2010/11,2011-04-10,16,"Aston 
Villa",Newcastle,HomeWin,HomeWin,1,1,13,7,9,8,2,0,0,0,6,4,2,10,2,0
2010/11,2011-04-10,15,Blackpool,Arsenal,AwayWin,AwayWin,1,0,12,6,6,13,2,0,3,2,16,7,4,9,2,0
2010/11,2011-04-11,22,Liverpool,"Man 
City",HomeWin,HomeWin,3,3,15,7,6,6,1,0,0,0,13,4,2,3,0,0
2010/11,2011-04-16,29,Birmingham,Sunderland,HomeWin,HomeWin,2,1,10,4,4,7,0,0,0,0,15,7,9,10,0,0
2010/11,2011-04-16,10,Blackpool,Wigan,AwayWin,AwayWin,1,0,14,9,5,13,2,0,3,2,9,5,3,12,2,0
2010/11,2011-04-16,11,Everton,Blackburn,HomeWin,Draw,2,0,17,7,10,9,2,0,0,0,4,2,1,17,3,0
2010/11,2011-04-16,14,"West 
Brom",Chelsea,AwayWin,AwayWin,1,1,12,6,3,7,1,0,3,3,19,11,5,10,0,0
2010/11,2011-04-16,22,West Ham,"Aston 
Villa",AwayWin,Draw,1,1,12,7,5,8,0,0,2,1,21,11,11,3,0,0
2010/11,2011-04-17,32,Arsenal,Liverpool,Draw,Draw,1,0,12,6,10,13,2,0,1,0,9,5,3,13,4,0
2010/11,2011-04-19,14,Newcastle,"Man 
United",Draw,Draw,0,0,12,5,6,9,2,0,0,0,18,8,7,10,2,0
2010/11,2011-04-20,8,Chelsea,Birmingham,HomeWin,HomeWin,3,2,17,7,7,9,0,0,1,0,6,3,4,11,1,0
2010/11,2011-04-20,6,Tottenham,Arsenal,Draw,AwayWin,3,2,16,9,7,8,0,0,3,3,13,9,6,13,3,0
2010/11,2011-04-23,17,"Aston 
Villa",Stoke,Draw,Draw,1,1,7,2,7,9,0,0,1,1,4,3,8,9,3,0
2010/11,2011-04-23,6,Blackpool,Newcastle,Draw,Draw,1,1,18,7,4,17,1,0,1,1,9,6,4,8,1,0
2010/11,2011-04-23,29,Chelsea,"West 
Ham",HomeWin,HomeWin,3,1,16,11,5,7,1,0,0,0,12,7,7,13,2,0
2010/11,2011-04-23,33,Liverpool,Birmingham,HomeWin,HomeWin,5,2,17,13,5,7,1,0,0,0,10,6,2,12,0,0
2010/11,2011-04-23,10,"Man 
United",Everton,HomeWin,Draw,1,0,21,12,13,10,1,0,0,0,5,3,1,9,2,0
2010/11,2011-04-23,14,Sunderland,Wigan,HomeWin,Draw,4,0,11,7,7,11,1,0,2,0,11,7,3,9,2,0
2010/11,2011-04-23,16,Tottenham,"West 
Brom",Draw,Draw,2,1,19,9,11,8,1,0,2,1,10,4,1,9,1,0
2010/11,2011-04-23,4,Wolves,Fulham,Draw,HomeWin,1,1,12,3,3,15,2,0,1,0,15,5,5,17,2,0
2010/11,2011-04-24,8,Bolton,Arsenal,HomeWin,HomeWin,2,1,11,10,3,13,3,0,1,0,17,7,9,14,3,0
2010/11,2011-04-25,32,Blackburn,"Man 
City",AwayWin,Draw,0,0,12,6,4,15,2,0,1,0,10,5,6,15,3,0
2010/11,2011-04-26,15,Stoke,Wolves,HomeWin,HomeWin,3,2,17,8,7,12,3,0,0,0,5,1,11,10,2,0
2010/11,2011-04-27,35,Fulham,Bolton,HomeWin,HomeWin,3,1,18,7,10,12,1,0,0,0,14,6,7,8,1,0
2010/11,2011-04-30,23,Blackburn,Bolton,HomeWin,HomeWin,1,1,17,8,3,7,2,0,0,0,11,3,10,9,1,0
2010/11,2011-04-30,3,Blackpool,Stoke,Draw,Draw,0,0,11,6,4,10,0,0,0,0,9,6,8,11,0,0
2010/11,2011-04-30,32,Chelsea,Tottenham,HomeWin,Draw,2,1,16,10,6,11,3,0,1,1,12,7,5,11,1,0
2010/11,2011-04-30,6,Sunderland,Fulham,AwayWin,AwayWin,0,0,11,7,5,7,1,0,3,1,9,6,4,12,0,0
2010/11,2011-04-30,29,West Brom,"Aston 
Villa",HomeWin,AwayWin,2,0,8,4,3,12,3,1,1,1,11,6,7,12,1,0
2010/11,2011-04-30,15,Wigan,Everton,Draw,HomeWin,1,1,13,9,3,12,2,0,1,0,3,3,8,12,2,0
2010/11,2011-05-01,17,Arsenal,"Man 
United",HomeWin,Draw,1,0,9,2,3,15,2,0,0,0,11,7,6,7,3,0
2010/11,2011-05-01,11,Birmingham,Wolves,Draw,Draw,1,1,8,1,0,10,3,1,1,1,7,2,2,16,3,0
2010/11,2011-05-01,10,Liverpool,Newcastle,HomeWin,HomeWin,3,1,9,5,3,15,1,0,0,0,7,3,12,10,2,0
2010/11,2011-05-01,33,Man City,"West 
Ham",HomeWin,HomeWin,2,2,19,12,8,13,3,0,1,1,7,4,5,8,1,0
2010/11,2011-05-07,8,"Aston 
Villa",Wigan,Draw,Draw,1,1,10,7,2,6,2,0,1,1,7,4,5,11,0,0
2010/11,2011-05-07,11,Bolton,Sunderland,AwayWin,AwayWin,1,0,17,9,5,14,1,0,2,1,10,6,5,10,0,0
2010/11,2011-05-07,29,Everton,"Man 
City",HomeWin,AwayWin,2,0,10,6,11,13,4,0,1,1,12,7,6,15,2,0
2010/11,2011-05-07,17,Newcastle,Birmingham,HomeWin,HomeWin,2,2,19,14,8,10,1,0,1,1,5,2,2,12,4,1
2010/11,2011-05-07,14,Tottenham,Blackpool,Draw,Draw,1,0,20,11,7,5,3,0,1,0,13,7,6,13,2,0
2010/11,2011-05-07,10,"West 
Ham",Blackburn,Draw,AwayWin,1,0,24,15,7,7,3,0,1,1,8,4,3,14,0,0
2010/11,2011-05-08,33,"Man 
United",Chelsea,HomeWin,HomeWin,2,2,13,8,7,12,2,0,1,0,19,11,2,14,4,0
2010/11,2011-05-08,22,Stoke,Arsenal,HomeWin,HomeWin,3,2,12,7,2,7,1,0,1,0,14,5,5,10,2,0
2010/11,2011-05-08,23,Wolves,"West 
Brom",HomeWin,HomeWin,3,2,14,10,8,9,3,0,1,0,14,6,4,7,1,0
2010/11,2011-05-09,15,Fulham,Liverpool,AwayWin,AwayWin,2,0,10,7,6,18,5,0,5,3,16,11,5,11,2,0
2010/11,2011-05-10,23,"Man 
City",Tottenham,HomeWin,HomeWin,1,1,7,4,2,7,1,0,0,0,14,7,8,8,1,0
2010/11,2011-05-14,29,Blackburn,"Man 
United",Draw,HomeWin,1,1,6,2,2,11,3,0,1,0,9,4,6,11,0,0
2010/11,2011-05-14,32,Blackpool,Bolton,HomeWin,HomeWin,4,3,12,8,5,16,2,0,3,2,17,9,6,12,4,0
2010/11,2011-05-14,8,Sunderland,Wolves,AwayWin,Draw,1,1,14,9,5,8,0,0,3,1,10,6,5,19,0,0
2010/11,2011-05-14,35,"West 
Brom",Everton,HomeWin,HomeWin,1,1,14,9,2,15,2,0,0,0,23,10,12,9,2,1
2010/11,2011-05-15,4,Arsenal,"Aston 
Villa",AwayWin,AwayWin,1,0,24,15,13,9,1,0,2,2,8,5,2,10,4,0
2010/11,2011-05-15,10,Birmingham,Fulham,AwayWin,AwayWin,0,0,7,2,5,7,0,0,2,1,18,9,5,15,5,0
2010/11,2011-05-15,15,Chelsea,Newcastle,Draw,Draw,2,1,15,7,7,17,4,0,2,1,13,9,4,13,2,0
2010/11,2011-05-15,33,Liverpool,Tottenham,AwayWin,AwayWin,0,0,10,2,11,13,2,0,2,1,8,4,5,7,1,0
2010/11,2011-05-15,23,Wigan,"West 
Ham",HomeWin,AwayWin,3,0,19,10,10,7,1,0,2,2,13,10,6,10,1,0
2010/11,2011-05-17,14,"Man 
City",Stoke,HomeWin,HomeWin,3,1,16,9,4,6,0,0,0,0,4,2,3,9,3,0
2010/11,2011-05-22,14,"Aston 
Villa",Liverpool,HomeWin,HomeWin,1,1,10,8,4,12,2,0,0,0,9,4,5,12,2,0
2010/11,2011-05-22,17,Bolton,"Man 
City",AwayWin,AwayWin,0,0,16,8,6,11,1,1,2,1,16,10,5,10,1,0
2010/11,2011-05-22,10,Everton,Chelsea,HomeWin,Draw,1,0,11,3,6,12,3,1,0,0,19,9,5,14,2,0
2010/11,2011-05-22,6,Fulham,Arsenal,Draw,Draw,2,1,10,6,5,12,2,1,2,1,12,6,3,5,1,0
2010/11,2011-05-22,23,"Man 
United",Blackpool,HomeWin,Draw,4,1,18,11,8,8,2,0,2,1,14,7,8,5,1,0
2010/11,2011-05-22,22,Newcastle,"West 
Brom",Draw,HomeWin,3,2,15,10,7,5,0,0,3,0,13,7,6,8,0,0
2010/11,2011-05-22,32,Stoke,Wigan,AwayWin,Draw,0,0,11,5,5,10,1,0,1,0,11,9,3,9,4,0
2010/11,2011-05-22,3,Tottenham,Birmingham,HomeWin,Draw,2,0,22,16,7,5,0,0,1,0,7,3,5,15,3,0
2010/11,2011-05-22,35,"West 
Ham",Sunderland,AwayWin,AwayWin,0,0,17,12,4,7,0,0,3,1,17,12,6,8,2,0
2010/11,2011-05-22,33,Wolves,Blackburn,AwayWin,AwayWin,2,0,12,5,8,12,3,0,3,3,13,10,3,9,1,0
2011/12,2011-08-13,11,Blackburn,Wolves,AwayWin,Draw,1,1,16,8,12,14,4,0,2,1,13,4,6,10,2,0
2011/12,2011-08-13,15,Fulham,"Aston 
Villa",Draw,Draw,0,0,13,9,2,10,2,0,0,0,7,1,3,18,4,0
2011/12,2011-08-13,29,Liverpool,Sunderland,Draw,HomeWin,1,1,11,4,6,17,4,0,1,0,15,6,3,12,4,0
2011/12,2011-08-13,10,Newcastle,Arsenal,Draw,Draw,0,0,6,1,2,9,3,0,0,0,9,4,5,11,5,1
2011/12,2011-08-13,6,QPR,Bolton,AwayWin,AwayWin,0,0,13,7,3,9,1,1,4,1,13,7,2,16,2,0
2011/12,2011-08-13,16,Wigan,Norwich,Draw,Draw,1,1,18,11,7,11,2,0,1,1,13,3,3,8,2,0
2011/12,2011-08-14,22,Stoke,Chelsea,Draw,Draw,0,0,6,3,4,12,2,0,0,0,20,11,6,12,2,0
2011/12,2011-08-14,8,West Brom,"Man 
United",AwayWin,Draw,1,1,14,8,6,16,3,0,2,1,11,5,5,9,2,0
2011/12,2011-08-15,23,"Man 
City",Swansea,HomeWin,Draw,4,0,26,19,7,9,0,0,0,0,8,5,4,2,0,0
2011/12,2011-08-20,6,Arsenal,Liverpool,AwayWin,Draw,0,0,10,6,9,11,2,1,2,0,13,8,5,6,2,0
2011/12,2011-08-20,16,"Aston 
Villa",Blackburn,HomeWin,HomeWin,3,2,9,6,5,9,3,0,1,0,10,6,4,13,0,0
2011/12,2011-08-20,15,Chelsea,"West 
Brom",HomeWin,AwayWin,2,0,22,12,7,12,2,0,1,1,6,4,4,8,4,0
2011/12,2011-08-20,11,Everton,QPR,AwayWin,AwayWin,0,0,14,7,2,12,1,0,1,1,4,3,1,9,1,0
2011/12,2011-08-20,33,Sunderland,Newcastle,AwayWin,Draw,0,0,15,5,7,17,3,1,1,0,12,10,6,7,3,0
2011/12,2011-08-20,29,Swansea,Wigan,Draw,Draw,0,0,12,6,7,8,0,0,0,0,10,4,7,18,3,0
2011/12,2011-08-21,8,Bolton,"Man 
City",AwayWin,AwayWin,2,1,6,4,7,19,2,0,3,2,17,9,8,14,0,0
2011/12,2011-08-21,31,Norwich,Stoke,Draw,HomeWin,1,1,9,7,3,13,0,1,1,0,15,5,6,12,2,0
2011/12,2011-08-21,23,Wolves,Fulham,HomeWin,HomeWin,2,2,17,7,7,7,2,0,0,0,8,4,8,10,2,0
2011/12,2011-08-22,14,"Man 
United",Tottenham,HomeWin,Draw,3,0,27,21,11,12,1,0,0,0,20,12,3,9,2,0
